func_name,endpoint_id,running_duration,energy_consumed,llc_misses,instructions_retired,core_cycles,ref_cycles
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.210848,37037.021478134906,10353.835442768577,1277280.1062183082,2343551.1662857085,2344580.3595063537
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.201337,36151.40727280002,10106.25873757508,1328961.773512289,2676969.053764023,2677214.443188943
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.241931,42426.00967593817,11860.346894721028,1319141.6997908354,2885748.32452441,2886134.123671651
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.255382,35902.35157722057,10036.63430274614,1334481.1669929475,2514816.3846368715,2515222.266219951
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.293349,37014.446411563214,10347.524499961462,1404798.3775273464,2450334.155437895,2450423.273983621
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.351612,41941.59995952244,11724.928378586741,1490209.3743672718,3248839.71080631,3251026.600864631
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.322088,40694.271461877725,11376.233113898408,1434153.7492367825,3054531.7856487543,3055830.164331529
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.200418,38492.58447661575,10760.743427306166,1382172.5565987825,2889914.7036537156,2891270.0611926913
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.280097,39236.82267957007,10968.797951565335,1357814.589486031,2429304.8023441797,2431028.988526783
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.247989,34854.681527763474,9743.754290866738,1307033.0084028244,2346048.3826232404,2346542.8683821186
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.340044,41721.955863603114,11663.526064513853,1484584.4153099027,3338707.278068915,3339826.631959383
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.408229,43394.29986184501,12131.03597407349,1599016.4140599188,3319016.0224394407,3319716.491823526
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.220743,37105.28130175966,10372.917727277596,1389891.5471716374,2545580.4286360964,2545960.4799479693
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.379948,46891.01299502143,13108.55497874539,1546611.462206715,3341059.1148744407,3343458.3627871703
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.291875,45857.13784840536,12819.53138264953,1361437.3524538209,3107803.2046051044,3108517.356005933
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.359837,40827.86541949512,11413.57979562768,1476745.060459244,3438625.3197603156,3439934.720522888
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.272444,34992.09040131589,9782.167446363339,1322053.8672667146,2465278.9166328385,2465266.3031033874
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.454288,52519.73823418837,14682.085801500341,1619522.3236912692,3117809.613079663,3119917.5119087202
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.389652,43994.00943656966,12298.686989253983,1517917.5586410863,3587222.386739617,3589774.4763122136
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.313167,35403.427204959575,9897.158161236515,1395215.9296082165,2409009.409632268,2409310.329059463
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.425846,51876.864821410745,14502.368176794651,1573259.9182899343,3752219.586522653,3754826.7618811284
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.404426,43395.69684357844,12131.426505449697,1567766.9126819249,3163681.823821402,3164372.6385082006
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.34467,41236.65025322737,11527.85709792939,1452731.054887273,3049084.0674038418,3051446.444997335
__main__.matrix_multiplication,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.650623,3478552.8548521535,972442.232142668,179250112.30106008,92956478.54260285,105549866.01609623
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,67.68907,2316831.4989204183,234706.14602952823,96498430.77740002,105770746.71459866,105793626.3537457
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,77.369413,2109633.865247622,193782.59317815956,88425344.68299866,95745536.30844879,95771958.9235332
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,77.759456,2106156.7245005257,176260.99013016,88760203.68849158,92058199.74514854,92081079.56939316
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,53.857767,2109583.4269617535,186138.03393340018,88636678.45061994,92257158.0998497,92282623.3024019
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,70.89601,2285459.57422857,184633.1259435732,96501929.46046782,100106754.35713422,100131446.4585787
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,77.766142,2085076.0492768846,166205.23432808463,88103449.55548191,92887382.1462878,92917974.07703328
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.57189,16743810.66451892,21336977.751801323,148664457.72958553,851644639.075139,857622036.0495449
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.461034,20579569.104787026,26102851.27978665,186132881.4464808,1179959736.3083994,1189142341.2016728
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.543689,20118522.3383127,25623736.142263386,179010651.31769964,1139029829.5049946,1145460370.7553437
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.560277,23662072.933276117,30478494.83134054,200997963.5144527,1412405800.067366,1419487178.423189
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.646768,21116156.71194936,25781293.597693592,218984846.99965703,1172224104.7451413,1184900497.0258877
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,74.305879,2321966.758329455,232780.36344301328,96780657.41102672,104830149.04079461,104855525.05215216
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,59.175367,2223032.4900902957,159881.94366442412,94416599.58957005,97034574.30595958,97044646.12031841
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,61.84835,2290717.6504183337,205752.257694453,96145779.37757397,103402197.32167435,103424160.16253185
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,70.015161,2077681.037706416,138037.05891050491,88561485.42829347,87401217.46494281,87425037.82160378
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.82363,21268645.068397265,25830525.715740185,224392262.65345192,1090021527.2203915,1099008338.9069602
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.379798,26695195.407451298,31080015.08784884,319109747.5618555,1441807644.9265692,1456781642.1876442
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,70.992852,2100586.5616644993,172543.6337211635,88616292.66868925,93624700.58556366,93644003.44483161
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.386511,26520482.89451093,30961894.648097422,314638406.39156777,1434109291.1037662,1449423392.131748
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.409433,26492424.722059,30948501.974636897,313764512.2447408,1384186122.4085007,1399538852.3011708
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.527611,26356130.138330694,30760873.77968399,312943992.63543284,1596723286.3637702,1612389267.4189994
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.408334,21031493.255720757,26621869.81847546,191734485.2493786,1107400093.7146466,1116492784.7748525
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.475365,25314869.64049555,29005071.92075458,315681760.48983824,1340557781.3525593,1358214294.5687602
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.492134,25271065.46669343,29346755.593543198,304187171.4041127,1363940843.424947,1380410306.4232335
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.501707,21336102.81613658,27382927.335848406,184021139.06851086,1223690445.134984,1230238309.601211
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.583319,26127899.60764625,31641050.317911226,278201202.97287196,1712724400.0556037,1726556243.0842488
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.660267,26411373.8360847,32380163.170273885,270160829.45035094,1733069468.9694211,1743940530.3014934
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.710634,20219392.998163886,24971193.357949104,201728563.62449148,1095247965.6296303,1103461223.4908931
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.648675,21646556.698993538,27286504.70196265,200524444.2315917,1216217503.7335536,1224190327.8705864
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,4.676977,24805464.663719136,32037920.97160853,208289567.60978818,1490787333.356342,1497526909.2440221
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,75.474041,2114243.2549982592,202250.2755927497,88393802.36541557,95042033.32754636,95062615.0990287
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,43.997868,2105706.631031599,176597.01118558785,88730795.01325226,91441637.49960268,91462485.60715294
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,47.871778,2054388.1048959717,175444.7934106663,86480269.56628537,91098570.2856226,91118391.92683792
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,54.401869,2264568.8922118023,158695.36080972105,96297345.60552263,92982690.70554924,93004735.08972311
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,55.405195,2323541.9622645006,233511.5666687712,96830295.88479233,105941859.14561391,105967911.3093884
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,62.408559,2270162.8918735906,169423.32619463652,96246451.19315076,98530274.38532448,98564746.7667923
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,64.35989,2292343.4794451147,187321.59502663463,96733023.04100919,100995769.93394327,101015063.57198381
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,64.765087,2244918.185558021,171203.0064722076,95073811.35075355,95952411.38381624,95980326.88344336
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,76.064298,2094740.5067600943,163118.03130391054,88619589.29120493,90340525.13345194,90364030.93183637
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,76.502796,2318859.1631559283,233024.117287267,96635617.31211424,105782804.68124437,105796883.17029047
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,54.872702,2019680.898144301,150402.47509826208,85636090.79962921,86790256.24815881,86816596.68384314
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,55.180528,2016557.8515514731,153517.32841424271,85410149.2591145,86126836.55015552,86147485.1415677
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,57.102931,2132990.8681696877,209809.81773911417,89016519.1827476,96456428.14035988,96465042.59115505
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,70.42325,2096032.0820631757,176721.1940093413,88296988.66159964,94061426.22391796,94084909.57003832
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,72.619466,2094837.6038663015,168287.22947727144,88479488.78456998,91545990.06298065,91573281.04425049
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,74.917544,2076905.1044518203,180973.20656481013,87327400.37690616,94123108.08126354,94147673.00389099
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,75.488355,2099946.342445269,184185.3004131019,88262564.4439609,94161361.78579092,94181313.59948492
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,77.333607,2070550.6736120656,159400.88028246537,87647444.70339751,90420888.69357729,90442056.30871129
chemfunctions._compute_vertical,ef86d1de-d421-4423-9c6f-09acbfabf5b6,77.785934,2076695.5104789883,139206.9079650864,88484964.06060648,89648019.66081905,89674242.2482338
__main__.graph_bfs,6754af96-7afa-4c81-b7ef-cf54587f02fa,10.495235,15956267.705791699,94230119.4982808,12965559331.280354,20609271925.672012,24879811483.919533
__main__.graph_bfs,6754af96-7afa-4c81-b7ef-cf54587f02fa,9.672707,16215609.717510173,100921383.98452246,13036926365.004187,21272911907.008232,24690952802.573757
__main__.graph_bfs,6754af96-7afa-4c81-b7ef-cf54587f02fa,9.770564,16066675.601412041,98747386.93310207,12910193952.039164,21094020878.582783,24657643334.02504
__main__.compression,6754af96-7afa-4c81-b7ef-cf54587f02fa,2.2058,1506814.3512096603,421459.9307659342,5589720861.075981,5983482763.30335,4707165353.318885
__main__.compression,6754af96-7afa-4c81-b7ef-cf54587f02fa,2.238583,1527976.8405549668,395924.14608198375,5561051353.435481,6067442371.026783,4773468221.242083
__main__.compression,6754af96-7afa-4c81-b7ef-cf54587f02fa,2.245984,1524942.9321704558,425970.6589873745,5577208357.989253,6055625025.590797,4763402721.042232
__main__.graph_mst,6754af96-7afa-4c81-b7ef-cf54587f02fa,8.192358,10807182.381802736,95092494.6977427,6971306882.1558,15164869426.836975,21525534486.71514
__main__.graph_mst,6754af96-7afa-4c81-b7ef-cf54587f02fa,8.248822,10766261.320077099,92704698.50426935,6944910244.33155,15143528974.011114,21642293313.36453
__main__.graph_mst,6754af96-7afa-4c81-b7ef-cf54587f02fa,8.291247,10774426.911450678,94225963.05807695,6950177560.208014,15268970295.762087,21776604049.41585
__main__.thumbnailer,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.04085,11437.705490645953,3097.875629764516,3579751.1325803995,2774313.9058832526,2954203.2847250104
__main__.thumbnailer,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.031707,8550.928070995491,2542.8604919370264,2811052.371075213,2074101.1975672245,1798975.0231198072
__main__.thumbnailer,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.030933,8336.41278363252,2552.6797487493604,2748140.8482254744,2022068.6683818102,1725091.0708271265
__main__.video_processing,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.729458,50844.337799357134,33873.474577737565,1540625.933877036,3136484.9479108974,5042925.404478684
__main__.video_processing,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.726669,51435.442111571494,34503.52433508518,1562144.485873744,3078720.7506809905,5606534.402650639
__main__.video_processing,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.725194,50597.2420276427,33987.18516750184,1555716.271290034,3010227.577858269,4946974.239293255
__main__.video_processing,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.727125,49038.55441188731,32809.97075339043,1570790.3814683259,2969431.574582763,3285105.8778498843
__main__.graph_pagerank,6754af96-7afa-4c81-b7ef-cf54587f02fa,33.457692,13796554.99125952,373558676.31051755,11335655613.92283,37800204324.16192,85863918045.13634
__main__.graph_pagerank,6754af96-7afa-4c81-b7ef-cf54587f02fa,32.6301,13943169.651373798,379389286.74823457,11454944197.180084,38306005347.130875,87584527507.159
__main__.graph_pagerank,6754af96-7afa-4c81-b7ef-cf54587f02fa,33.307166,13878851.51378515,378430634.48352814,11401384183.099236,38193108979.38546,87168752253.36092
__main__.graph_pagerank,6754af96-7afa-4c81-b7ef-cf54587f02fa,33.279119,13880948.974392647,379919439.2980283,11400562550.610876,38424460509.850365,87997080250.26501
__main__.graph_pagerank,6754af96-7afa-4c81-b7ef-cf54587f02fa,33.244218,13839903.531890722,378383114.50079644,11367656586.125141,38239473542.38256,87590795220.35599
__main__.graph_pagerank,6754af96-7afa-4c81-b7ef-cf54587f02fa,33.475791,13823276.173256427,376230235.17242724,11355813534.425148,38032714249.361084,86302202205.89511
__main__.graph_pagerank,6754af96-7afa-4c81-b7ef-cf54587f02fa,33.612949,13866794.001882114,377278621.0745734,11380840847.765966,39102974335.78032,89002604817.52965
__main__.graph_pagerank,6754af96-7afa-4c81-b7ef-cf54587f02fa,33.593685,13894874.541312736,378595282.49992096,11405197274.633667,39066031141.9385,89036047404.73569
__main__.thumbnailer,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.045058,5959.45328523211,2993.317953944321,2874847.812083259,1445516.6846359493,1927667.9697886063
__main__.thumbnailer,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.056874,14361.745391394477,5667.284434726578,4827544.785845578,3483564.9496907815,5431901.152122945
__main__.graph_mst,6754af96-7afa-4c81-b7ef-cf54587f02fa,8.155755,10816951.186239695,95066689.18345246,6977608370.4804945,15069643409.4477,21469414875.95953
__main__.video_processing,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.473176,23623.857940050104,14953.264334561318,812048.1164743304,1770573.2847861946,1437909.0654828101
__main__.video_processing,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.527877,46283.720231302024,33739.87174097507,901793.130417645,1696557.850980945,2788600.5471302345
__main__.thumbnailer,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.04876,12172.50783682993,4529.815351779922,4177869.152805552,2952546.5390596166,4089361.2909604013
__main__.thumbnailer,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.037867,6851.415516179288,3961.112629096606,3243119.423903063,1661869.8004652709,2457015.071224928
__main__.thumbnailer,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.040848,11461.212287614937,2869.6282750843093,3572114.0184110403,2780015.6818003654,2968851.44078362
__main__.video_processing,6754af96-7afa-4c81-b7ef-cf54587f02fa,0.719991,57304.043806132075,38823.69370308738,1569446.0351172984,3277053.7393199727,2711008.9314245805
chemfunctions._compute_vertical,6754af96-7afa-4c81-b7ef-cf54587f02fa,4.570972,2617719.4754763953,4749901.991640948,510047183.75373816,827545396.8226748,882992238.7876873
chemfunctions._compute_vertical,6754af96-7afa-4c81-b7ef-cf54587f02fa,4.585593,2623895.291350309,4745270.255337559,511471877.733165,834319233.890316,889166075.4761343
chemfunctions._compute_vertical,6754af96-7afa-4c81-b7ef-cf54587f02fa,4.585582,2614768.7391523067,4706094.381762646,510009730.43337893,830128014.9550667,885644146.3417664
chemfunctions._compute_vertical,6754af96-7afa-4c81-b7ef-cf54587f02fa,4.615035,2622103.1067529563,4804193.341308884,510253634.0018575,822499573.7931242,880547986.6643171
chemfunctions._compute_vertical,6754af96-7afa-4c81-b7ef-cf54587f02fa,4.614999,2695267.737892704,5387956.33618924,518205449.1399648,821889447.9405041,883807577.5752239
chemfunctions._compute_vertical,6754af96-7afa-4c81-b7ef-cf54587f02fa,4.617966,2631943.0059431437,4830345.529253744,512054902.50954986,838185975.0633545,889084524.0529032
chemfunctions._compute_vertical,6754af96-7afa-4c81-b7ef-cf54587f02fa,4.612825,2624246.4037465863,4742788.94356291,511583877.2891786,836126566.6364985,885884965.3637924
